v_rid,name,branch,addr,road_addr,phone,lat,lng,score,user_score,review_cnt,category,area,open_status,image,profile_url
zjhm1OIuntWW,지구커피,,서울특별시 서초구 방배동 422-6,서울특별시 서초구 방배천로24길 17 1층,0507-1357-3432,37.4849015,126.9843612,59,5,1,"카페, 로스터리카페",이수역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20241031031730_photo1_15f94719b099.webp,https://www.diningcode.com/profile.php?rid=zjhm1OIuntWW
H2L2Sbmub8f3,지니엄,,경기도 용인시 기흥구 구갈동 547-8,경기도 용인시 기흥구 강남서로75번길 2-8 파크빌 103호 지니엄,0507-1416-4776,37.2782483,127.1300947,59,4.8,3,"커피, 로스터리카페",용인,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20201114062232_photo1_81a1ac413d2c.webp,https://www.diningcode.com/profile.php?rid=H2L2Sbmub8f3
lllic4B8Bu2u,채스커피,,경기 김포시 고촌읍 신곡리 1063-4,경기 김포시 고촌읍 장차로13번길 11 서익빌딩 1층,031-989-7858,37.6035099,126.7698906,59,5,1,"커피, 로스터리카페",김포고촌,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20241004031339_photo1_b97fea83b3ce.webp,https://www.diningcode.com/profile.php?rid=lllic4B8Bu2u
UdwRJtfrzc31,챌린저커피로스터즈,,인천광역시 계양구 병방동 92-18,인천광역시 계양구 장제로946번길 6 1층 챌린저커피로스터즈,0507-1392-8601,37.5499129,126.7431185,59,5,1,"카페, 로스터리카페",계양,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250702100024_photo1_62af8052663f.webp,https://www.diningcode.com/profile.php?rid=UdwRJtfrzc31
8MXNpAo74A6C,카페 공간153,,전라북도 진안군 진안읍 군상리 877,전라북도 진안군 진안읍 당산길 26-2 카페공간153(카페 내에 독립서점 운영),0507-1428-5536,35.7930179,127.4260194,59,5,4,"카페, 로스터리카페",진안,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240411103232_photo1_R0cOVCZJNhBq.webp,https://www.diningcode.com/profile.php?rid=8MXNpAo74A6C
93XkkelWbsiE,카페 공감,,인천광역시 계양구 다남동 68-12,인천광역시 계양구 다남로143번길 36-1 1층,070-7720-7678,37.5681301,126.7231447,59,4.8,2,"카페, 로스터리카페",계양구,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260305072218713_photo_204bd5856bf0.webp,https://www.diningcode.com/profile.php?rid=93XkkelWbsiE
LhCFtK5YgsCz,카페 그레이덕,,부산광역시 서구 서대신동3가 254-12,부산광역시 서구 망양로 36-2 1층,0507-1330-5059,35.1137973,129.0140715,59,5,1,"커피, 로스터리카페",서대신동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250127103846_photo1_d2b27c72f107.webp,https://www.diningcode.com/profile.php?rid=LhCFtK5YgsCz
TjsjvHTGKf6a,카페 그로잉,,서울특별시 양천구 신정동 324-8,서울특별시 양천구 목동서로 397,0507-1426-7871,37.5154107,126.860039,59,4,2,"카페, 로스터리카페",목동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20230404123303162_photo_f36ee5025da3.webp,https://www.diningcode.com/profile.php?rid=TjsjvHTGKf6a
8k5w8QIPsbWa,카페 로스팅빈스,,경기도 평택시 유천동 481-9,경기도 평택시 유천3길 105,070-4063-7662,36.9708572,127.1094273,59,4.5,1,"카페, 로스터리카페",평택,확인필요,https://d12zq4w4guyljn.cloudfront.net/300_300_20260411020127768_photo_c1b9349e4de8.webp,https://www.diningcode.com/profile.php?rid=8k5w8QIPsbWa
oZsdaH4PHZfc,카페 와안,,인천광역시 연수구 송도동 8-4,인천광역시 연수구 인천타워대로132번길 24 송도모아프라자,032-831-1519,37.3857215,126.6431004,59,4.4,5,"재즈공연, 로스터리카페",송도,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20220603205545_photo1_jGCMNKQKpkoM.webp,https://www.diningcode.com/profile.php?rid=oZsdaH4PHZfc
FL2A2LxaVlhn,카페 제이스반,,충청북도 괴산군 괴산읍 동부리 688-6,충청북도 괴산군 괴산읍 읍내로2길 28 카페 제이스반,070-7795-2104,36.8067979,127.7923051,59,4,2,"커피, 로스터리카페",괴산,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250713085114597_photo_24edcbe70362.webp,https://www.diningcode.com/profile.php?rid=FL2A2LxaVlhn
DQ6AxZFaxncL,카페 플랜비,,경상남도 창원시 진해구 경화동 1007-14,경상남도 창원시 진해구 진희로 146 진해루 휴게소 2층,0507-1353-4058,35.1471733,128.6846673,59,4.7,2,"카페, 로스터리카페",진해,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250508035658546_photo_17837a49e3f0.webp,https://www.diningcode.com/profile.php?rid=DQ6AxZFaxncL
Fztw0yzqpRbe,카페수월,,대전광역시 동구 가양동 294-7,대전광역시 동구 가양로68번길 2 덕유빌딩 1층 카페로이,070-4833-0811,36.342349,127.4422679,59,3,1,"카페, 로스터리카페",대전,영업 종료 14분 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260601053622_photo1_b01dbe526be8.webp,https://www.diningcode.com/profile.php?rid=Fztw0yzqpRbe
QXBGZNaRaY9u,칸칸에스프레소,,서울특별시 서대문구 냉천동 44,서울특별시 서대문구 독립문로14길 16 1층,0507-1358-9098,37.5669533,126.9632522,59,5,1,"커피, 로스터리카페",서대문역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250301191057_photo1_7aea9002529c.webp,https://www.diningcode.com/profile.php?rid=QXBGZNaRaY9u
Szn7M9YzUqjX,커피레시피,,강원도 춘천시 동내면 거두리 1098-1,강원도 춘천시 동내면 거두택지길 57 1층,033-261-2636,37.8547152,127.7573393,59,3.5,1,"커피, 로스터리카페",춘천,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260603095207_photo1_3e138b9aeb91.webp,https://www.diningcode.com/profile.php?rid=Szn7M9YzUqjX
KK8lFPfrLe3K,커피볶는부엌,,서울특별시 성북구 동소문동5가 120,서울특별시 성북구 보문로38길 11 돈암 동일하이빌,02-953-5009,37.5914958,127.0144554,59,4,2,"커피, 로스터리카페",성신여대,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240410013440_photo1_73c904dea5b7.webp,https://www.diningcode.com/profile.php?rid=KK8lFPfrLe3K
II3bHHFuyF4I,커피브론즈 로스터스,,서울특별시 성북구 길음동 1242-13 2층,서울특별시 성북구 삼양로 39 2층,0507-1474-1036,37.6065515,127.0237511,59,4,1,"커피, 로스터리카페",길음,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240113094813_photo1_73c904dea5b7.webp,https://www.diningcode.com/profile.php?rid=II3bHHFuyF4I
IozbHIVCFlHY,커피허브,,대구광역시 달서구 대곡동 1057-5,대구광역시 달서구 갈밭로4길 52 1층 COFFEEHUB,053-633-0365,35.805301,128.5287994,59,4.7,4,"핸드드립, 로스터리카페",대구대곡동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20221228212625_photo1_Wttz9rpZmZFL.webp,https://www.diningcode.com/profile.php?rid=IozbHIVCFlHY
I902XF2K2wxG,쿠아모스,,경기도 의정부시 의정부동 173-1,경기도 의정부시 시민로121번길 8,031-821-9884,37.738794,127.0490634,59,4,1,"커피, 로스터리카페",의정부,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20241020035723803_photo_7a77fcde6cd2.webp,https://www.diningcode.com/profile.php?rid=I902XF2K2wxG
5BE0nVrAfzYV,킵업커피로스터스,,서울특별시 성북구 삼선동1가 79,서울특별시 성북구 삼선교로 24 1층 킵업커피로스터스,0507-1321-1637,37.5876477,127.0085199,59,4.5,1,"핸드드립, 로스터리카페",한성대입구역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250518105128_photo1_3d05abf8c0e9.webp,https://www.diningcode.com/profile.php?rid=5BE0nVrAfzYV
yAnUZYXOFfRh,타이거커피,수지동천점,경기도 용인시 수지구 동천동 899,"경기도 용인시 수지구 신수로 767 에이동 117, 118호 타이거 수지",031-218-4713,37.3382513,127.1013616,59,3,1,"커피, 로스터리카페",동천역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250720015751_photo1_87b24f44814c.jpg,https://www.diningcode.com/profile.php?rid=yAnUZYXOFfRh
TtDtlbVCkDmA,태이 커피 로스터스,,경기도 광주시 송정동 394-2,경기도 광주시 중앙로 330-2 1층 태이커피로스터스,0507-1354-5942,37.4283863,127.2588086,59,4,1,"커피, 로스터리카페",경기광주,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20241026034437_photo1_0c4a3020ed31.webp,https://www.diningcode.com/profile.php?rid=TtDtlbVCkDmA
EozL3CMbL5in,탭커피로스터스,,인천광역시 중구 중앙동4가 2-24,"인천광역시 중구 신포로15번길 6 1층, 2층",0507-1337-6007,37.4708744,126.6242793,59,5,1,"커피, 로스터리카페",인천중구,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251121011851_photo2_f366a5a57f72.webp,https://www.diningcode.com/profile.php?rid=EozL3CMbL5in
KqcAGDctU2ii,토오쿠,,대구광역시 남구 대명동 2255-3,대구광역시 남구 계명7길 12-4 1층 토오쿠,010-9636-2212,35.8527734,128.5774831,59,5,1,"커피, 로스터리카페",대구남구,오늘 휴무,https://d12zq4w4guyljn.cloudfront.net/300_300_20250127044924_photo2_75b38cec497d.webp,https://www.diningcode.com/profile.php?rid=KqcAGDctU2ii
xqeIlrtNAYCR,펠리스커피,,서울특별시 양천구 신정동 323-17 밀레니엄프라자,서울특별시 양천구 목동동로 55 밀레니엄프라자 101호 펠리스커피,010-2496-1294,37.5155972,126.8614925,59,5,1,"커피, 로스터리카페",목동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20230422033916610_photo_f36ee5025da3.webp,https://www.diningcode.com/profile.php?rid=xqeIlrtNAYCR
VsxpZHejrc9s,포스트빈컴퍼니,,서울특별시 성북구 하월곡동 67-94,"서울특별시 성북구 화랑로 41 1층, 2층",0507-1419-6794,37.6028469,127.0369901,59,4,1,"카페, 로스터리카페",월곡역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20241122024956_photo1_056f08206ec1.webp,https://www.diningcode.com/profile.php?rid=VsxpZHejrc9s
XfXFSLq7PJe8,포포라레,,경상남도 창원시 마산합포구 중앙동3가 4-10,경상남도 창원시 마산합포구 3·15대로 222,0507-1484-8841,35.1979729,128.567359,59,5,1,"커피, 로스터리카페",마산,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260211111216005_photo_d4f75029907a.webp,https://www.diningcode.com/profile.php?rid=XfXFSLq7PJe8
9hP7MdoHNtwd,프레피커피랩,망원점,서울특별시 마포구 망원동 379-25,서울특별시 마포구 동교로9길 33 2층,0507-1495-0805,37.5552383,126.9097924,59,3.5,1,"커피, 로스터리카페",망원동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260502084925_photo1_e1fbbd43f2c7.webp,https://www.diningcode.com/profile.php?rid=9hP7MdoHNtwd
ABrpUsg4KEUo,프롬로민,,전라북도 전주시 덕진구 만성동 1166-5,전라북도 전주시 덕진구 오공로 132 106호,0507-1397-5350,35.8352159,127.0698222,59,3.5,1,"커피, 로스터리카페",전주,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=ABrpUsg4KEUo
Vy2qPWfGFqYk,향기나무,,충청북도 청주시 상당구 문의면 미천리 228-38,충청북도 청주시 상당구 문의면 문의시내1길 14-29,0507-1338-5889,36.5182823,127.4956415,59,4.3,3,"카페, 로스터리카페",청주,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240623023915918_photo_2ebc5203c8b2.webp,https://www.diningcode.com/profile.php?rid=Vy2qPWfGFqYk
qCt1OfJSaih6,허브,,경남 창원시 의창구 사림동 162-4,경상남도 창원시 의창구 용동로57번길 18 107호 HUB,055-263-2221,35.2381282,128.6976021,59,5,2,"베이커리, 로스터리카페",창원,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240512171723_photo1_c74e1793e9fe.webp,https://www.diningcode.com/profile.php?rid=qCt1OfJSaih6
uhHfRkICG4x3,히스토리커피전문점,,울산광역시 남구 옥동 1392-28,울산광역시 남구 거마로17번길 20 히스토리커피전문점,0507-1314-3688,35.5363693,129.2939149,59,5,1,"더치커피, 로스터리카페",울산남구,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=uhHfRkICG4x3
zctJHxMCmRgI,ARTISTS COFFEE,,경기도 안양시 동안구 관양동 1724 K타운오피스텔 112호,경기도 안양시 동안구 동편로 22 안양K타운오피스텔 112호,0507-1367-0804,37.4060786,126.9718843,58,4.8,3,"커피, 로스터리카페",동편마을,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260102124308802_photo_e127a902fbef.webp,https://www.diningcode.com/profile.php?rid=zctJHxMCmRgI
urzIS3oJSYiB,E-COFFEE,,부산광역시 수영구 민락동 110-60 Ag 405 호텔 2층,부산광역시 수영구 민락수변로 141 Ag 405 호텔 2층,070-4277-1311,35.1564282,129.1346703,58,4,2,"커피, 로스터리카페",광안리,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250204062036_photo1_8ae14928509a.webp,https://www.diningcode.com/profile.php?rid=urzIS3oJSYiB
2RkVt42FIO0V,가배로스터스,,대전광역시 유성구 어은동 112-11,대전광역시 유성구 어은로42번길 21-10 1층 가배로스터스,0507-1329-0896,36.3635567,127.3587312,58,5,2,"커피, 로스터리카페",어은동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260223030017_photo1_b6efcbd1297e.webp,https://www.diningcode.com/profile.php?rid=2RkVt42FIO0V
H2PHjglPnT9l,고커피로스터스,,경기도 남양주시 화도읍 창현리 723-1,경기도 남양주시 화도읍 경춘로창벌1길 2 파크빌 1층,031-593-2135,37.6510689,127.3022046,58,5,1,"커피, 로스터리카페",남양주,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240530134436_photo1_6dbf612b549c.webp,https://www.diningcode.com/profile.php?rid=H2PHjglPnT9l
VWHAJANre1g1,길드커피,,대전광역시 서구 탄방동 645,대전광역시 서구 문정로48번길 52 동백빌딩 1층,042-524-5560,36.3442519,127.3843414,58,3.1,2,"커피, 로스터리카페",대전탄방동,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20251201111527_photo1_4495c807aedb.webp,https://www.diningcode.com/profile.php?rid=VWHAJANre1g1
G7fwFW8Zr8TR,꽁커피,,인천광역시 중구 중앙동2가 12,"인천광역시 중구 신포로27번길 61 1층, 2층",0507-1317-1286,37.472874,126.6221634,58,5,1,"커피, 로스터리카페",인천중구,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=G7fwFW8Zr8TR
GoSpaESYPISp,나비정원,,제주특별자치도 서귀포시 대정읍 하모리 1068-7,제주특별자치도 서귀포시 대정읍 신영로 60-7 1호 나비정원,0507-1487-2688,33.2204488,126.2493434,58,5,1,"커피, 로스터리카페",모슬포,오늘 휴무,https://d12zq4w4guyljn.cloudfront.net/300_300_20250305093736_photo1_da68f3fd286b.webp,https://www.diningcode.com/profile.php?rid=GoSpaESYPISp
3wiCq1cgSTvp,남우커피 로스팅하우스,,경기도 남양주시 와부읍 도곡리 1089-8,경기도 남양주시 와부읍 덕소로284번길 5-20 남우커피 로스팅하우스,0507-1400-9386,37.5764115,127.2244523,58,3.6,4,"커피, 로스터리카페",덕소,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20221002010628350_photo_613f82019a95.webp,https://www.diningcode.com/profile.php?rid=3wiCq1cgSTvp
p0dEIx2sFwfd,대정로스터리카페,,제주특별자치도 서귀포시 대정읍 인성리 157-1,제주특별자치도 서귀포시 대정읍 인성로25번길 5-1,064-792-2955,33.2465651,126.2833103,58,4,1,"커피, 로스터리카페",제주,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250224111947397_photo_b8ac6b5170d7.webp,https://www.diningcode.com/profile.php?rid=p0dEIx2sFwfd
TSwsPRpyOUld,더써드로스터스,,전라북도 전주시 덕진구 금암동 1596-18,전라북도 전주시 덕진구 건지로 12 2층 더써드로스터스,063-253-2025,35.8447858,127.1427444,58,5,3,"커피, 로스터리카페",전주,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20220802013534811_photo_068bd32acd8a.webp,https://www.diningcode.com/profile.php?rid=TSwsPRpyOUld
RmNOJ6QxQEJt,데스티노커피,,울산광역시 중구 유곡동 463-13,울산광역시 중구 종가2길 33,0507-1322-8938,35.5584562,129.2936453,58,4,1,"커피, 로스터리카페",울산중구,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20260508114822507_photo_af6ade8a8fa2.webp,https://www.diningcode.com/profile.php?rid=RmNOJ6QxQEJt
unC9yuL4XmyF,도노즈로스터리하우스,,경기도 파주시 목동동 760-1,경기도 파주시 가재울로 100-5 1층,0507-1378-7993,37.7306875,126.7480508,58,5,1,"커피, 로스터리카페",파주운정,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250728110159219_photo_b63748fd5e91.webp,https://www.diningcode.com/profile.php?rid=unC9yuL4XmyF
flzXcYHsKcqS,럭키빈,,경기도 성남시 분당구 금곡동 166 이코노샤르망 1층 117호,경기도 성남시 분당구 돌마로 47 이코노샤르망 1층 117호,0507-1311-8345,37.3505263,127.1070773,58,3,1,"커피, 로스터리카페",미금역,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250103152337_photo2_a555f5542224.webp,https://www.diningcode.com/profile.php?rid=flzXcYHsKcqS
n2VtJInZtTmH,레드브릭,,경기도 군포시 산본동 206-7,경기도 군포시 고산로 704,031-399-8921,37.3722459,126.9361973,58,4,1,"커피, 로스터리카페",산본,영업 전,https://s3-ap-northeast-1.amazonaws.com/dcicons/new/images/web/noimage/1.jpg,https://www.diningcode.com/profile.php?rid=n2VtJInZtTmH
2D2JrKNoxbIc,로스티드 코너,,제주특별자치도 제주시 삼도일동 512-18,제주특별자치도 제주시 서광로11길 30 1층,0507-1322-1985,33.5025276,126.5166269,58,3.8,2,"커피, 로스터리카페",제주공항근처,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250329122236_photo2_3c86b628dc22.webp,https://www.diningcode.com/profile.php?rid=2D2JrKNoxbIc
LzHGUGhYkidF,로스팅하우스 허깅,,경기도 남양주시 별내동 946-3,경기도 남양주시 두물로27번길 38-13 101호,0503-7154-3268,37.6592071,127.1263295,58,5,1,로스터리카페,별내,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20240917022746259_photo_7e29cda772d0.webp,https://www.diningcode.com/profile.php?rid=LzHGUGhYkidF
8ev1UbvJgZ9Y,리스닝커피로스터스,,경기도 하남시 풍산동 392-8,경기도 하남시 하남대로933번길 16 온화한가 1층,0507-1402-7505,37.5461056,127.1955521,58,5,1,"커피, 로스터리카페",하남,영업 전,https://d12zq4w4guyljn.cloudfront.net/300_300_20250509015224_photo5_1Gf3ykm16uC5.webp,https://www.diningcode.com/profile.php?rid=8ev1UbvJgZ9Y
